sku,sale_date,purchase_date,product_description,manager,purchase_price_uah,sale_price_uah,margin_uah,missing_sale_date,missing_purchase_date,missing_sku,sale_year,usd_rate,purchase_price_usd,sale_price_usd,margin_usd,brand,product_category,cpu,cpu_vendor,ram_gb,storage_type,gpu_type,is_gaming_laptop,days_on_market,sale_month
6116,2023-02-10,2023-01-06,hp pen n5000 4 ssd128 int,manager_2,7820.0,9900.0,2080,False,False,False,2023.0,38.5,203.11688311688312,257.14285714285717,54.02597402597402,hp,laptop,pen,intel,4,ssd,integrated,0,35.0,2
6101,2023-02-10,2022-12-29,hp 14 ryz 3 3250 8 128 burd,manager_1,8675.0,12000.0,3325,False,False,False,2023.0,38.5,225.32467532467533,311.68831168831167,86.36363636363636,hp,laptop,ryz33250,amd,8,hdd,integrated,0,43.0,2
6045,2023-02-13,2022-12-15,lenovo 14 i5 4300u 8 hdd500,manager_2,5576.0,7700.0,2124,False,False,False,2023.0,38.5,144.83116883116884,200.0,55.16883116883117,lenovo,laptop,i54300,intel,8,hdd,integrated,0,60.0,2
6122,2023-02-13,2023-01-09,lenovo flex 5 i3 1115 4 128 burd,manager_1,11830.0,14900.0,3070,False,False,False,2023.0,38.5,307.27272727272725,387.012987012987,79.74025974025975,lenovo,laptop,i31115,intel,4,hdd,integrated,0,35.0,2
6175,2023-02-13,2023-01-27,dell 14 i3 6100 4 500 gf930,manager_2,6753.0,9500.0,2747,False,False,False,2023.0,38.5,175.4025974025974,246.7532467532467,71.35064935064935,dell,laptop,i36100,intel,4,hdd,integrated,0,17.0,2
,,,hp 14 i5 8250/8350 8 ssd256 50 шт,manager_3,9250.0,11500.0,2250,True,True,True,,,,,,hp,laptop,i58250,intel,8,ssd,integrated,0,,
,,,asus m3 ssd 512,unknown_manager,340.0,7900.0,7560,True,True,True,,,,,,asus,laptop,m3,apple,,ssd,integrated,0,,
6168,2023-02-15,2023-01-24,acer a10 8700p 4 500 r7,manager_2,5860.0,8500.0,2640,False,False,False,2023.0,38.5,152.2077922077922,220.7792207792208,68.57142857142857,acer,laptop,a10,amd,4,hdd,amd_radeon,1,22.0,2
6183,2023-02-15,2023-01-30,комп athlon x4 640 4 1tb+120 gf1050ti,unknown_manager,3000.0,6900.0,3900,False,False,False,2023.0,38.5,77.92207792207792,179.2207792207792,101.2987012987013,unknown,laptop,athlon,amd,4,hdd,integrated,0,16.0,2
6118,2023-02-15,2023-01-06,lenovo 14 pen 5030 4 ssd120 int,manager_2,6783.0,9500.0,2717,False,False,False,2023.0,38.5,176.1818181818182,246.7532467532467,70.57142857142857,lenovo,laptop,pen,intel,4,ssd,integrated,0,40.0,2
6048,2023-02-15,2022-12-15,asus 14 pen n5030 8 ss256 int,manager_1,7335.0,10900.0,3565,False,False,False,2023.0,38.5,190.5194805194805,283.1168831168831,92.5974025974026,asus,laptop,pen,intel,,hdd,integrated,0,62.0,2
6202,2023-02-18,2023-02-15,dell 14 i5 4200u 4 500 nv740,unknown_manager,5500.0,7800.0,2300,False,False,False,2023.0,38.5,142.85714285714286,202.5974025974026,59.74025974025974,dell,laptop,i54200,intel,4,hdd,integrated,0,3.0,2
6182,2023-02-18,2023-01-30,монитор samsung curva,unknown_manager,2200.0,5500.0,3300,False,False,False,2023.0,38.5,57.142857142857146,142.85714285714286,85.71428571428571,unknown,monitor,unknown,other,,hdd,,0,19.0,2
6187,2023-02-18,2023-02-01,dell 14 i7 5500 8 ssd256 gf920 burd,manager_1,9390.0,11800.0,2410,False,False,False,2023.0,38.5,243.8961038961039,306.4935064935065,62.5974025974026,dell,laptop,i75500,intel,8,ssd,integrated,0,17.0,2
6201,2023-02-18,2023-02-15,hp n 3710 4 500,manager_2,4015.0,6900.0,2885,False,False,False,2023.0,38.5,104.28571428571428,179.2207792207792,74.93506493506493,hp,laptop,unknown,other,,hdd,integrated,0,3.0,2
5921,2023-02-20,2022-11-06,acer 17 i5 9300 8 512 1650 burd,manager_1,23070.0,27450.0,4380,False,False,False,2023.0,38.5,599.2207792207793,712.987012987013,113.76623376623375,acer,laptop,i59300,intel,8,hdd,integrated,0,106.0,2
6194,2023-02-20,2023-02-10,lenovo i5 6200 8 500 burd,manager_1,5780.0,8500.0,2720,False,False,False,2023.0,38.5,150.12987012987014,220.7792207792208,70.64935064935065,lenovo,laptop,i56200,intel,8,hdd,integrated,0,10.0,2
6145,2023-02-22,2023-01-15,hp a4 5000 4 500 int tehn,manager_3,4280.0,4280.0,0,False,False,False,2023.0,38.5,111.16883116883118,111.16883116883118,0.0,hp,laptop,a4,amd,4,hdd,integrated,0,38.0,2
5094,2023-02-23,2022-01-26,toshiba i3 4005u 8 1tb,manager_4,3985.0,4500.0,515,False,False,False,2023.0,38.5,103.50649350649353,116.88311688311688,13.376623376623376,toshiba,laptop,i34005,intel,8,hdd,integrated,0,393.0,2
6180,2023-02-23,2023-01-28,asus n3710 4 ssd480 gf810,manager_2,5963.0,8300.0,2337,False,False,False,2023.0,38.5,154.88311688311688,215.5844155844156,60.701298701298704,asus,laptop,unknown,other,4,ssd,integrated,0,26.0,2
6072,2023-02-23,2022-12-21,lenovo 14 i3 1005 8 128 burd,manager_1,9500.0,12300.0,2800,False,False,False,2023.0,38.5,246.7532467532467,319.4805194805195,72.72727272727273,lenovo,laptop,i31005,intel,8,hdd,integrated,0,64.0,2
6195,2023-02-23,2023-02-10,hp sens i3 1005 8 256 burd,manager_1,9030.0,11700.0,2670,False,False,False,2023.0,38.5,234.54545454545453,303.8961038961039,69.35064935064935,hp,laptop,i31005,intel,8,hdd,integrated,0,13.0,2
6190,2023-02-23,2023-02-06,lenovo a6 9225 4 ssd120 burd,manager_1,5200.0,7500.0,2300,False,False,False,2023.0,38.5,135.06493506493507,194.8051948051948,59.74025974025974,lenovo,laptop,a6,amd,4,ssd,integrated,0,17.0,2
,,,сервис,unknown_manager,400.0,800.0,400,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
6099,2023-02-25,2022-12-27,lenovo 13 i3 8145 4 ssd128,manager_2,6885.0,8903.0,2018,False,False,False,2023.0,38.5,178.83116883116884,231.2467532467533,52.41558441558441,lenovo,laptop,i38145,intel,4,ssd,integrated,0,60.0,2
,,,сервис,unknown_manager,2429.0,3550.0,1121,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
,,,сервис,unknown_manager,400.0,800.0,400,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
6037,2023-02-25,2022-12-15,lenovo n5000 4 1000,manager_1,6600.0,8900.0,2300,False,False,False,2023.0,38.5,171.42857142857142,231.16883116883116,59.74025974025974,lenovo,laptop,unknown,other,,hdd,integrated,0,72.0,2
6184,2023-02-25,2023-02-01,hp i5 1035g 8 ssd256,manager_3,10370.0,13500.0,3130,False,False,False,2023.0,38.5,269.35064935064935,350.64935064935065,81.2987012987013,hp,laptop,i51035,intel,8,ssd,integrated,0,24.0,2
5872,2023-02-25,2022-10-21,fujitsu 14 i5 4210m 4 320,manager_2,5121.0,7300.0,2179,False,False,False,2023.0,38.5,133.01298701298705,189.6103896103896,56.5974025974026,unknown,laptop,i54210,intel,4,hdd,integrated,0,127.0,2
6063,2023-02-25,2022-12-17,lenovo pen 3540 4 500 tehn карта паша,manager_2,3728.0,6500.0,2772,False,False,False,2023.0,38.5,96.83116883116882,168.83116883116884,72.0,lenovo,laptop,pen,intel,,hdd,integrated,0,70.0,2
6199,2023-02-25,2023-02-15,asus tuf i5 11400 16 512 rtx3050,unknown_manager,26000.0,31900.0,5900,False,False,False,2023.0,38.5,675.3246753246754,828.5714285714286,153.24675324675326,asus,laptop,i511400,intel,16,hdd,nvidia_rtx,1,10.0,2
5928,2023-02-27,2022-11-07,xiaomi mi i7 8750h 16 1tb+256ssd gtx1060,manager_1,23920.0,30000.0,6080,False,False,False,2023.0,38.5,621.2987012987013,779.2207792207793,157.92207792207793,xiaomi,laptop,i78750,intel,16,ssd,nvidia_gtx,1,112.0,2
6137,2023-02-27,2023-01-13,sony ps4 slim 500 tehn,manager_3,8175.0,10900.0,2725,False,False,False,2023.0,38.5,212.33766233766235,283.1168831168831,70.77922077922078,unknown,console,unknown,other,,hdd,,0,45.0,2
6019,2023-02-27,2022-12-03,ona 10 sens cel 4000 4 ssd64,manager_2,3770.0,6500.0,2730,False,False,False,2023.0,38.5,97.92207792207792,168.83116883116884,70.9090909090909,unknown,laptop,cel,intel,4,ssd,integrated,0,86.0,2
5794,2023-03-02,2022-09-22,lenovo x280 i5 8пок. 8gb / 16 gb 5шт,manager_3,44116.0,50500.0,6384,False,False,False,2023.0,38.5,1145.87012987013,1311.6883116883116,165.8181818181818,lenovo,laptop,unknown,other,8,hdd,integrated,0,161.0,3
6186,2023-03-02,2023-02-01,lenovo a12 9720 8 1tb burd,manager_1,7000.0,9400.0,2400,False,False,False,2023.0,38.5,181.8181818181818,244.15584415584416,62.33766233766234,lenovo,laptop,a12,amd,8,hdd,integrated,0,29.0,3
6221,2023-03-02,2023-02-27,dell i5 6200 8 ssd256 gf930 burd,manager_1,7900.0,10500.0,2600,False,False,False,2023.0,38.5,205.1948051948052,272.72727272727275,67.53246753246754,dell,laptop,i56200,intel,8,ssd,integrated,0,3.0,3
5990,2023-03-02,2022-11-26,dell 3217u 8 128 hd7670,manager_2,5138.0,7800.0,2662,False,False,False,2023.0,38.5,133.45454545454547,202.5974025974026,69.14285714285714,dell,laptop,unknown,other,,hdd,integrated,0,96.0,3
5126,2023-03-02,2022-02-09,пк и мониторы 17-19,unknown_manager,1000.0,1200.0,200,False,False,False,2023.0,38.5,25.974025974025977,31.16883116883117,5.194805194805195,unknown,monitor,unknown,other,,hdd,,0,386.0,3
6203,2023-03-03,2023-02-16,lenovo 2840 4 500 int,manager_2,3708.0,5300.0,1592,False,False,False,2023.0,38.5,96.31168831168831,137.66233766233765,41.35064935064935,lenovo,laptop,unknown,other,,hdd,integrated,0,15.0,3
,,,hp 14 i5 8250/8350 8 ssd256 48 шт 9300,manager_3,9300.0,12300.0,3000,True,True,True,,,,,,hp,laptop,i58250,intel,8,ssd,integrated,0,,
6220,2023-03-04,2023-02-25,acer i5 4210 8 ssd60+1tb gf920m,manager_2,7295.0,9500.0,2205,False,False,False,2023.0,38.5,189.4805194805195,246.7532467532467,57.27272727272727,acer,laptop,i54210,intel,8,ssd,integrated,0,7.0,3
6033,2023-03-07,2022-12-08,dell 17 i5 4210u 4 ssd120 int,manager_2,4918.0,8500.0,3582,False,False,False,2023.0,38.5,127.74025974025976,220.7792207792208,93.03896103896103,dell,laptop,i54210,intel,4,ssd,integrated,0,89.0,3
6152,2023-03-07,2023-01-17,hp i3 7100u 4 ssd120+500 int,manager_2,6135.0,8900.0,2765,False,False,False,2023.0,38.5,159.35064935064935,231.16883116883116,71.81818181818181,hp,laptop,i37100,intel,4,ssd,integrated,0,49.0,3
6138,2023-03-08,2023-01-13,acer n3700 4 500 int tehn,manager_3,5150.0,5150.0,0,False,False,False,2023.0,38.5,133.76623376623377,133.76623376623377,0.0,acer,laptop,unknown,other,,hdd,integrated,0,54.0,3
6227,2023-03-08,2023-03-02,lenovo i3 6006 8 1tb 920mx tehn,manager_3,7887.0,10700.0,2813,False,False,False,2023.0,38.5,204.8571428571429,277.9220779220779,73.06493506493507,lenovo,laptop,i36006,intel,8,hdd,nvidia_mx,0,6.0,3
,,,service,unknown_manager,600.0,800.0,200,True,True,True,,,,,,unknown,other,unknown,other,,hdd,,0,,
6222,2023-03-09,2023-02-27,hp 17 i5 4210 12 1tb gf840 burd,manager_1,7540.0,9917.0,2377,False,False,False,2023.0,38.5,195.84415584415584,257.5844155844156,61.74025974025974,hp,laptop,i54210,intel,12,hdd,integrated,0,10.0,3
6234,2023-03-09,2023-03-02,acer pred i7 7700 16 1256 1070 burd,manager_1,22660.0,29300.0,6640,False,False,False,2023.0,38.5,588.5714285714286,761.038961038961,172.46753246753246,acer,laptop,i77700,intel,16,hdd,integrated,0,7.0,3
6233,2023-03-10,2023-03-02,acer i3 6006u 4 1tb 940mx tehn отказ жду денег,manager_3,8550.0,8550.0,0,False,False,False,2023.0,38.5,222.07792207792207,222.07792207792207,0.0,acer,laptop,i36006,intel,4,hdd,nvidia_mx,0,8.0,3
6212,2023-03-10,2023-02-20,dell i5 6200 8 ssd128+500 rad r5,manager_2,7617.0,9800.0,2183,False,False,False,2023.0,38.5,197.84415584415584,254.54545454545453,56.701298701298704,dell,laptop,i56200,intel,8,ssd,amd_radeon,1,18.0,3
5987,2023-03-10,2022-11-23,hp 14 i3 1115 8 120 burd,manager_1,10090.0,13700.0,3610,False,False,False,2023.0,38.5,262.0779220779221,355.84415584415586,93.76623376623375,hp,laptop,i31115,intel,8,hdd,integrated,0,107.0,3
6238,2023-03-13,2023-03-03,hp e2 9000e 4 ssd256 tehn жду денег 06.03,manager_3,4770.0,4770.0,0,False,False,False,2023.0,38.5,123.8961038961039,123.8961038961039,0.0,hp,laptop,unknown,other,4,ssd,integrated,0,10.0,3
6197,2023-03-13,2023-02-15,acer i3 1005g 8 ssd256 mx330 tehn отказ,manager_3,14121.0,14121.0,0,False,False,False,2023.0,38.5,366.7792207792208,366.7792207792208,0.0,acer,laptop,i31005,intel,8,ssd,nvidia_mx,0,26.0,3
6231,2023-03-14,2023-03-02,asus i5 7200 8 ssd240 920mx,manager_2,7500.0,11500.0,4000,False,False,False,2023.0,38.5,194.8051948051948,298.7012987012987,103.8961038961039,asus,laptop,i57200,intel,8,ssd,nvidia_mx,0,12.0,3
6093,2023-03-14,2022-12-27,hp 14 ryz 3 3250 4 ssd128,manager_2,8813.0,11850.0,3037,False,False,False,2023.0,38.5,228.9090909090909,307.7922077922078,78.88311688311688,hp,laptop,ryz33250,amd,4,ssd,integrated,0,77.0,3
6143,2023-03-14,2023-01-28,acer cel 4500 4 ssd120 int sen,manager_2,6450.0,9500.0,3050,False,False,False,2023.0,38.5,167.53246753246754,246.7532467532467,79.22077922077922,acer,laptop,cel,intel,4,ssd,integrated,0,45.0,3
,,,hp 14 i5 8250/8350 8 ssd256 48 шт 9300,manager_3,9300.0,12650.0,3350,True,True,True,,,,,,hp,laptop,i58250,intel,8,ssd,integrated,0,,
6129,2023-03-14,2023-01-10,geteway pen n5030 4 ssd128,manager_2,7470.0,9600.0,2130,False,False,False,2023.0,38.5,194.025974025974,249.35064935064935,55.324675324675326,unknown,laptop,pen,intel,4,ssd,integrated,0,63.0,3
5795,2023-03-15,2022-10-04,lenovo t480 i5 8пок. 8gb ssd120 1шт,unknown_manager,5000.0,5000.0,0,False,False,False,2023.0,38.5,129.87012987012986,129.87012987012986,0.0,lenovo,laptop,unknown,other,8,ssd,integrated,0,162.0,3
6056,2023-03-17,2022-12-16,hp i3 6006u 4 500 rad tehn возврат,manager_3,6885.0,6885.0,0,False,False,False,2023.0,38.5,178.83116883116884,178.83116883116884,0.0,hp,laptop,i36006,intel,4,hdd,integrated,0,91.0,3
6154,2023-03-17,2023-01-20,lenovo 12 i5 6300 4 ssd256,manager_2,5348.0,8200.0,2852,False,False,False,2023.0,38.5,138.9090909090909,212.98701298701295,74.07792207792208,lenovo,laptop,i56300,intel,12,ssd,integrated,0,56.0,3
6010,2023-03-17,2022-11-30,asus 17 i3 7100u 8 hdd500+ssd120 int,manager_3,8500.0,10700.0,2200,False,False,False,2023.0,38.5,220.7792207792208,277.9220779220779,57.142857142857146,asus,laptop,i37100,intel,8,ssd+hdd,integrated,0,107.0,3
5110,2023-03-17,2022-02-02,сист.hp i7 4785 8 120,manager_2,4691.0,6900.0,2209,False,False,False,2023.0,38.5,121.84415584415584,179.2207792207792,57.37662337662338,unknown,desktop,i74785,intel,8,hdd,,0,408.0,3
5457,2023-03-17,2022-07-11,тел redmi m200 тарас,manager_3,806.0,795.0,-11,False,False,False,2023.0,38.5,20.935064935064936,20.649350649350648,-0.2857142857142857,unknown,other,unknown,other,,hdd,,0,249.0,3
6223,2023-03-20,2023-02-27,lenovo n5000 4 ssd120+500 r530,manager_2,8360.0,10500.0,2140,False,False,False,2023.0,38.5,217.1428571428571,272.72727272727275,55.58441558441559,lenovo,laptop,unknown,other,4,ssd,integrated,0,21.0,3
6022,2023-03-20,2022-12-04,dell 14 i5 4200u 4 320 burd,manager_1,4600.0,5900.0,1300,False,False,False,2023.0,38.5,119.48051948051948,153.24675324675326,33.76623376623377,dell,laptop,i54200,intel,4,hdd,integrated,0,106.0,3
6057,2023-03-20,2022-12-16,lenovo 14 pen 6405u 8 ssd256 tehn,manager_3,8431.0,9900.0,1469,False,False,False,2023.0,38.5,218.98701298701295,257.14285714285717,38.15584415584416,lenovo,laptop,pen,intel,8,ssd,integrated,0,94.0,3
6239,2023-03-22,2023-03-03,dell i7 6500 8 1tb gf940m tehn 06.03 отказ,manager_3,9450.0,9450.0,0,False,False,False,2023.0,38.5,245.45454545454547,245.45454545454547,0.0,dell,laptop,i76500,intel,8,hdd,integrated,0,19.0,3
5956,2023-03-23,2022-11-14,acer aspire n4020 4 ssd256 tehn,manager_3,7718.0,8900.0,1182,False,False,False,2023.0,38.5,200.4675324675325,231.16883116883116,30.7012987012987,acer,laptop,unknown,other,4,ssd,integrated,0,129.0,3
6167,2023-03-23,2023-01-24,lenovo n4020 4 ssd128 in,unknown_manager,7000.0,8500.0,1500,False,False,False,2023.0,38.5,181.8181818181818,220.7792207792208,38.96103896103896,lenovo,laptop,unknown,other,4,ssd,integrated,0,58.0,3
6259,2023-03-23,2023-03-14,hp athlon 3150 4 ssd128 int,manager_2,6270.0,8500.0,2230,False,False,False,2023.0,38.5,162.85714285714286,220.7792207792208,57.922077922077925,hp,laptop,athlon,amd,4,ssd,integrated,0,9.0,3
5782,2023-03-23,2022-09-16,acer 12 n3700 4 ssd128 int,manager_2,5400.0,6900.0,1500,False,False,False,2023.0,38.5,140.25974025974023,179.2207792207792,38.96103896103896,acer,laptop,unknown,other,12,ssd,integrated,0,188.0,3
6219,2023-03-23,2023-02-25,xiaomi i7 8550u 16 ssd512 mx250 аванс,manager_3,15552.0,20900.0,5348,False,False,False,2023.0,38.5,403.9480519480519,542.8571428571429,138.9090909090909,xiaomi,laptop,i78550,intel,16,ssd,nvidia_mx,0,26.0,3
5661,2023-03-25,2022-09-02,xbox x,manager_2,16582.0,21000.0,4418,False,False,False,2023.0,38.5,430.7012987012987,545.4545454545455,114.75324675324676,unknown,console,unknown,other,,hdd,,0,204.0,3
6269,2023-03-25,2023-03-23,asus ryzen 3 3250 8 ssd256,manager_2,8320.0,8320.0,0,False,False,False,2023.0,38.5,216.1038961038961,216.1038961038961,0.0,asus,laptop,ryzen33250,amd,8,ssd,integrated,0,2.0,3
6264,2023-03-25,2023-03-20,asus 17 i5 8250u 8 1tb 940mx deposit,manager_3,11398.0,13900.0,2502,False,False,False,2023.0,38.5,296.05194805194805,361.038961038961,64.98701298701299,asus,laptop,i58250,intel,8,hdd,nvidia_mx,0,5.0,3
6262,2023-03-25,2023-03-16,lenovo legion 5 i5 10500h 16 ssd512 gtx3050,unknown_manager,25000.0,29400.0,4400,False,False,False,2023.0,38.5,649.3506493506494,763.6363636363636,114.28571428571428,lenovo,laptop,i510500,intel,16,ssd,nvidia_gtx,1,9.0,3
,,,lenovo thinkpad x280 i5 8350u 8 ssd120 14 шт,unknown_manager,82400.0,82400.0,0,True,True,True,,,,,,lenovo,laptop,i58350,intel,8,ssd,integrated,0,,
5818,2023-03-25,2022-10-04,toshiba a8 6410 4 500 int,manager_2,4600.0,6600.0,2000,False,False,False,2023.0,38.5,119.48051948051948,171.42857142857142,51.94805194805195,toshiba,laptop,a8,amd,4,hdd,integrated,0,172.0,3
6142,2023-03-25,2023-01-14,dell 14 i3 4030 8 500,manager_2,4118.0,5900.0,1782,False,False,False,2023.0,38.5,106.96103896103897,153.24675324675326,46.285714285714285,dell,laptop,i34030,intel,8,hdd,integrated,0,70.0,3
6121,2023-03-25,2023-01-09,hp 14 i3 1115 8 128 burd,manager_1,10800.0,12900.0,2100,False,False,False,2023.0,38.5,280.5194805194805,335.06493506493507,54.54545454545455,hp,laptop,i31115,intel,8,hdd,integrated,0,75.0,3
6246,2023-03-29,2023-03-04,dell i5 8300h 8 1tb + 128 gtx1050,manager_2,15495.0,18900.0,3405,False,False,False,2023.0,38.5,402.46753246753246,490.90909090909093,88.44155844155844,dell,laptop,i58300,intel,8,hdd,nvidia_gtx,1,25.0,3
5509,2023-03-29,2022-08-01,сист. i5 10600 16 2250 3060,unknown_manager,28000.0,31900.0,3900,False,False,False,2023.0,38.5,727.2727272727273,828.5714285714286,101.2987012987013,unknown,desktop,i510600,intel,16,hdd,,0,240.0,3
5027,2023-03-29,2021-12-04,lenovo x270 i5 7300 8 256,manager_4,4150.0,8600.0,4450,False,False,False,2023.0,38.5,107.7922077922078,223.37662337662337,115.58441558441558,lenovo,laptop,i57300,intel,8,hdd,integrated,0,480.0,3
5828,2023-03-29,2022-10-08,hp 11 cel n4120 4 64,manager_2,5270.0,6500.0,1230,False,False,False,2023.0,38.5,136.88311688311688,168.83116883116884,31.948051948051948,hp,laptop,cel,intel,,hdd,integrated,0,172.0,3
6092,2023-03-29,2022-12-27,asus 14 pen 5405 4 128 int,manager_1,7788.0,9500.0,1712,False,False,False,2023.0,38.5,202.28571428571428,246.7532467532467,44.467532467532465,asus,laptop,pen,intel,,hdd,integrated,0,92.0,3
6204,2023-03-29,2023-02-16,lenovo a6 9225 8 ssd128 rad 530 2gb,manager_2,5655.0,7900.0,2245,False,False,False,2023.0,38.5,146.88311688311688,205.1948051948052,58.311688311688314,lenovo,laptop,a6,amd,2,ssd,integrated,0,41.0,3
5970,2023-03-31,2022-11-18,dell 14 i5 5300u 8 120,manager_2,5775.0,7500.0,1725,False,False,False,2023.0,38.5,150.0,194.8051948051948,44.8051948051948,dell,laptop,i55300,intel,8,hdd,integrated,0,133.0,3
6274,2023-03-31,2023-03-28,lenovo 14 t460 i5 7440 16 ssd256 gf 940,unknown_manager,7000.0,10900.0,3900,False,False,False,2023.0,38.5,181.8181818181818,283.1168831168831,101.2987012987013,lenovo,laptop,i57440,intel,16,ssd,integrated,0,3.0,3
6207,2023-03-31,2023-02-18,samsung i5 7200 16 1256 920mx burd,manager_1,10500.0,12500.0,2000,False,False,False,2023.0,38.5,272.72727272727275,324.6753246753247,51.94805194805195,samsung,laptop,i57200,intel,16,hdd,nvidia_mx,0,41.0,3
6172,2023-04-04,2023-01-24,lenovo pen 3530 4 500,unknown_manager,4500.0,6200.0,1700,False,False,False,2023.0,38.5,116.88311688311688,161.03896103896105,44.15584415584416,lenovo,laptop,pen,intel,,hdd,integrated,0,70.0,4
5984,2023-04-04,2022-11-23,acer 11 atom z3735 2 ssd64,manager_2,3668.0,4500.0,832,False,False,False,2023.0,38.5,95.27272727272728,116.88311688311688,21.61038961038961,acer,laptop,unknown,other,2,ssd,integrated,0,132.0,4
6040,2023-04-04,2022-12-13,sony ps4 slim 500 tehn,manager_3,7253.0,10800.0,3547,False,False,False,2023.0,38.5,188.3896103896104,280.5194805194805,92.12987012987011,unknown,console,unknown,other,,hdd,,0,112.0,4
6269,2023-04-04,2023-03-25,asus ryzen 3 3250 8 ssd256,manager_2,8120.0,10500.0,2380,False,False,False,2023.0,38.5,210.9090909090909,272.72727272727275,61.81818181818182,asus,laptop,ryzen33250,amd,8,ssd,integrated,0,10.0,4
6278,2023-04-04,2023-03-30,asus i5 2450 6 500 gf630,unknown_manager,2000.0,4500.0,2500,False,False,False,2023.0,38.5,51.94805194805195,116.88311688311688,64.93506493506493,asus,laptop,i52450,intel,,hdd,integrated,0,5.0,4
6211,2023-04-04,2023-02-20,acer 17 i5 5200u 8 640 int,manager_2,7295.0,9700.0,2405,False,False,False,2023.0,38.5,189.4805194805195,251.94805194805195,62.467532467532465,acer,laptop,i55200,intel,8,hdd,integrated,0,43.0,4
5851,2023-04-04,2022-10-15,lenovo cel n4000 4 500 int,manager_2,4713.0,6900.0,2187,False,False,False,2023.0,38.5,122.41558441558442,179.2207792207792,56.8051948051948,lenovo,laptop,cel,intel,,hdd,integrated,0,171.0,4
